url,title,description,enhanced
https://t.co/muGiRTPi5s,https://twitter.com/AndyMasley/status/1878932416699740574/photo/1,,https://t.co/muGiRTPi5s (https://twitter.com/AndyMasley/status/1878932416699740574/photo/1)
https://t.co/oEMpf3WvWj,https://twitter.com/rohitarorayyc/status/1933641750754558238/photo/1,,https://t.co/oEMpf3WvWj (https://twitter.com/rohitarorayyc/status/1933641750754558238/photo/1)
https://t.co/Ne4SKqraj8,https://twitter.com/qwweryo/status/1899134047315521565/photo/1,,https://t.co/Ne4SKqraj8 (https://twitter.com/qwweryo/status/1899134047315521565/photo/1)
https://t.co/10FtD0DcDV,https://twitter.com/Malcolm_Ocean/status/1940626092546838554/video/1,,https://t.co/10FtD0DcDV (https://twitter.com/Malcolm_Ocean/status/1940626092546838554/video/1)
https://t.co/uHkw2mPVJf,https://twitter.com/eli_lifland/status/1939020164676362424/photo/1,,https://t.co/uHkw2mPVJf (https://twitter.com/eli_lifland/status/1939020164676362424/photo/1)
https://t.co/KlNynVCABs,https://twitter.com/gtdad/status/1927741673037050078/photo/1,,https://t.co/KlNynVCABs (https://twitter.com/gtdad/status/1927741673037050078/photo/1)
https://t.co/54UWw0rUED,https://pnc.st/s/forecast/53bb1b94/inference-scaling-ai-agents-and-moratoria-with-toby-ord-,,https://t.co/54UWw0rUED (https://pnc.st/s/forecast/53bb1b94/inference-scaling-ai-agents-and-moratoria-with-toby-ord-)
https://t.co/nzFSFTfeDU,https://vitalik.eth.limo/general/2025/07/10/2027.html,,https://t.co/nzFSFTfeDU (https://vitalik.eth.limo/general/2025/07/10/2027.html)
https://t.co/u9OY8CR8qK,https://twitter.com/tokenbender/status/1934304411683324170/photo/1,,https://t.co/u9OY8CR8qK (https://twitter.com/tokenbender/status/1934304411683324170/photo/1)
https://t.co/7RSILw2jV9,https://twitter.com/deepfates/status/1920599826879951191/photo/1,,https://t.co/7RSILw2jV9 (https://twitter.com/deepfates/status/1920599826879951191/photo/1)
https://t.co/2CNtw7Muwj,https://twitter.com/Josh_Kale/status/1944810235882819678/photo/1,,https://t.co/2CNtw7Muwj (https://twitter.com/Josh_Kale/status/1944810235882819678/photo/1)
https://t.co/VlwiICEy47,https://twitter.com/peterwildeford/status/1941968899463090414/photo/1,,https://t.co/VlwiICEy47 (https://twitter.com/peterwildeford/status/1941968899463090414/photo/1)
https://t.co/3nlYlRxw9r,https://twitter.com/owenbroadcast/status/1914308204000952709/photo/1,,https://t.co/3nlYlRxw9r (https://twitter.com/owenbroadcast/status/1914308204000952709/photo/1)
https://t.co/bsrhW2nIc9,https://twitter.com/qwweryo/status/1895227058399392246/photo/1,,https://t.co/bsrhW2nIc9 (https://twitter.com/qwweryo/status/1895227058399392246/photo/1)
https://t.co/tZ0Td2TKrg,https://twitter.com/qwweryo/status/1915093032975638987/photo/1,,https://t.co/tZ0Td2TKrg (https://twitter.com/qwweryo/status/1915093032975638987/photo/1)
https://t.co/w1VJpITF6e,https://x.com/GoogleAI/status/1892214154372518031,,https://t.co/w1VJpITF6e (https://x.com/GoogleAI/status/1892214154372518031)
https://t.co/TeiJd4I9Rk,https://twitter.com/8teAPi/status/1941755448765620388/photo/1,,https://t.co/TeiJd4I9Rk (https://twitter.com/8teAPi/status/1941755448765620388/photo/1)
https://t.co/BAe2YstCUO,https://twitter.com/qwweryo/status/1900226812514345414/photo/1,,https://t.co/BAe2YstCUO (https://twitter.com/qwweryo/status/1900226812514345414/photo/1)
https://t.co/HIQw6zrbVG,https://ai-2027.com/,,https://t.co/HIQw6zrbVG (https://ai-2027.com/)
https://t.co/20UeG7pYb5,https://twitter.com/qwweryo/status/1932966374093316401/photo/1,,https://t.co/20UeG7pYb5 (https://twitter.com/qwweryo/status/1932966374093316401/photo/1)
"https://t.co/PoCp9vRXTc,","ERROR: 404 Client Error: Not Found for url: https://t.co/PoCp9vRXTc,",,"https://t.co/PoCp9vRXTc, (ERROR: 404 Client Error: Not Found for url: https://t.co/PoCp9vRXTc,)"
https://t.co/aHFcjlVguy,https://twitter.com/teortaxesTex/status/1848103571310747978/photo/1,,https://t.co/aHFcjlVguy (https://twitter.com/teortaxesTex/status/1848103571310747978/photo/1)
https://t.co/IxLVAKrSlx,https://x.com/satyanadella/status/1892242895094313420,,https://t.co/IxLVAKrSlx (https://x.com/satyanadella/status/1892242895094313420)
https://t.co/rJhw6f0L2N,https://twitter.com/qwweryo/status/1882802961489014849/photo/1,,https://t.co/rJhw6f0L2N (https://twitter.com/qwweryo/status/1882802961489014849/photo/1)
https://t.co/jVf6jMPR0p,https://twitter.com/dynomight7/status/1939715606804095214/photo/1,,https://t.co/jVf6jMPR0p (https://twitter.com/dynomight7/status/1939715606804095214/photo/1)
https://t.co/1Rxa1NLIkz,https://twitter.com/qwweryo/status/1880386449511698658/photo/1,,https://t.co/1Rxa1NLIkz (https://twitter.com/qwweryo/status/1880386449511698658/photo/1)
https://t.co/PfI2uPM2aa,https://twitter.com/bellaforristal/status/1942868293448327188/photo/1,,https://t.co/PfI2uPM2aa (https://twitter.com/bellaforristal/status/1942868293448327188/photo/1)
https://t.co/8ntzRaZEMU,https://twitter.com/hdevalence/status/1942734622049329423/photo/1,,https://t.co/8ntzRaZEMU (https://twitter.com/hdevalence/status/1942734622049329423/photo/1)
https://t.co/ElyfBeAm8x,https://twitter.com/PhilippSpiess/status/1932923113995432242/photo/1,,https://t.co/ElyfBeAm8x (https://twitter.com/PhilippSpiess/status/1932923113995432242/photo/1)
https://t.co/itEBAMKH6J,https://twitter.com/EpochAIResearch/status/1940470586058121695/photo/1,,https://t.co/itEBAMKH6J (https://twitter.com/EpochAIResearch/status/1940470586058121695/photo/1)
https://t.co/AOuQT3c7Vx,https://twitter.com/qwweryo/status/1911107251370074588/photo/1,,https://t.co/AOuQT3c7Vx (https://twitter.com/qwweryo/status/1911107251370074588/photo/1)
https://t.co/n1eqsHQbrM,https://twitter.com/GarrisonLovely/status/1941691942812672196/photo/1,,https://t.co/n1eqsHQbrM (https://twitter.com/GarrisonLovely/status/1941691942812672196/photo/1)
https://t.co/6ey5rrPDQR,https://twitter.com/qwweryo/status/1884055919409127442/photo/1,,https://t.co/6ey5rrPDQR (https://twitter.com/qwweryo/status/1884055919409127442/photo/1)
https://t.co/49d7c9jqRF,https://twitter.com/awdii_/status/1927809597923795121/video/1,,https://t.co/49d7c9jqRF (https://twitter.com/awdii_/status/1927809597923795121/video/1)
https://t.co/lOIZpCnCuf,https://github.com/anthropic-experimental/agentic-misalignment,,https://t.co/lOIZpCnCuf (https://github.com/anthropic-experimental/agentic-misalignment)
https://t.co/wQD39FfKq8,https://d3nkl3psvxxpe9.cloudfront.net/documents/Artificial_Intelligence__AI__poll_results.pdf,,https://t.co/wQD39FfKq8 (https://d3nkl3psvxxpe9.cloudfront.net/documents/Artificial_Intelligence__AI__poll_results.pdf)
https://t.co/3fz8GHIOFi,https://twitter.com/wilhelmscreamin/status/1940383929456005537/photo/1,,https://t.co/3fz8GHIOFi (https://twitter.com/wilhelmscreamin/status/1940383929456005537/photo/1)
https://t.co/MVc93ZJaUJ,https://twitter.com/bantg/status/1933967436459503662/video/1,,https://t.co/MVc93ZJaUJ (https://twitter.com/bantg/status/1933967436459503662/video/1)
https://t.co/vHHVLiOvUu,https://x.com/catehall/status/1941231136069517634,,https://t.co/vHHVLiOvUu (https://x.com/catehall/status/1941231136069517634)
https://t.co/qyZttIj96o,https://twitter.com/Malcolm_Ocean/status/1943354313923072481/photo/1,,https://t.co/qyZttIj96o (https://twitter.com/Malcolm_Ocean/status/1943354313923072481/photo/1)
https://t.co/X4io1S1kYu,https://twitter.com/signulll/status/1940888930213417016/photo/1,,https://t.co/X4io1S1kYu (https://twitter.com/signulll/status/1940888930213417016/photo/1)
https://t.co/YnONMucYLN,https://twitter.com/dwarkesh_sp/status/1914364629448581631/photo/1,,https://t.co/YnONMucYLN (https://twitter.com/dwarkesh_sp/status/1914364629448581631/photo/1)
https://t.co/hLz2sCLrMQ,https://twitter.com/parconley/status/1927482206030618696/photo/1,,https://t.co/hLz2sCLrMQ (https://twitter.com/parconley/status/1927482206030618696/photo/1)
https://t.co/tx40KJL83S,https://newsletter.pragmaticengineer.com/p/from-software-engineer-to-ai-engineer,,https://t.co/tx40KJL83S (https://newsletter.pragmaticengineer.com/p/from-software-engineer-to-ai-engineer)
https://t.co/0EYivjjY9b,https://twitter.com/qwweryo/status/1857528210310775199/photo/1,,https://t.co/0EYivjjY9b (https://twitter.com/qwweryo/status/1857528210310775199/photo/1)
https://t.co/CQvOYJ7Euy,https://ludwigabap.bearblog.dev/on-becoming-competitive-when-joining-a-new-company/,,https://t.co/CQvOYJ7Euy (https://ludwigabap.bearblog.dev/on-becoming-competitive-when-joining-a-new-company/)
https://t.co/5pSimWVDiz,https://x.com/jayendra_ram/status/1927477447265558610,,https://t.co/5pSimWVDiz (https://x.com/jayendra_ram/status/1927477447265558610)
https://t.co/kpmZieuwDu,https://twitter.com/slow_developer/status/1927039708619481432/video/1,,https://t.co/kpmZieuwDu (https://twitter.com/slow_developer/status/1927039708619481432/video/1)
https://t.co/ZOa8lpwVis,https://twitter.com/qwweryo/status/1860009328574673093/photo/1,,https://t.co/ZOa8lpwVis (https://twitter.com/qwweryo/status/1860009328574673093/photo/1)
https://t.co/auIl5SmK7i,https://twitter.com/qwweryo/status/1888996375561478181/photo/1,,https://t.co/auIl5SmK7i (https://twitter.com/qwweryo/status/1888996375561478181/photo/1)
https://t.co/zakqw1eLWw,https://twitter.com/planefag/status/1940201014562324646/photo/1,,https://t.co/zakqw1eLWw (https://twitter.com/planefag/status/1940201014562324646/photo/1)
https://t.co/pjhIHDRqcl,https://twitter.com/PrinceVogel/status/1936678993476149289/video/1,,https://t.co/pjhIHDRqcl (https://twitter.com/PrinceVogel/status/1936678993476149289/video/1)
https://t.co/aYd0Nq4Fyf,https://x.com/gingermilke/status/1303383520220340226/video/1,,https://t.co/aYd0Nq4Fyf (https://x.com/gingermilke/status/1303383520220340226/video/1)
https://t.co/WmEZuskNTG,https://saraht0n1n.substack.com/p/microdosing-willpower,,https://t.co/WmEZuskNTG (https://saraht0n1n.substack.com/p/microdosing-willpower)
https://t.co/ildOtmACR1,https://twitter.com/qwweryo/status/1904660717258891755/photo/1,,https://t.co/ildOtmACR1 (https://twitter.com/qwweryo/status/1904660717258891755/photo/1)
https://t.co/Qterh4I7Lo,https://twitter.com/qwweryo/status/1898540992422084973/photo/1,,https://t.co/Qterh4I7Lo (https://twitter.com/qwweryo/status/1898540992422084973/photo/1)
https://t.co/HMtynJ0Hpr,https://twitter.com/seconds_0/status/1937009665403236586/photo/1,,https://t.co/HMtynJ0Hpr (https://twitter.com/seconds_0/status/1937009665403236586/photo/1)
https://t.co/LhpJXI1cGF,https://twitter.com/parconley/status/1940557825446760457/photo/1,,https://t.co/LhpJXI1cGF (https://twitter.com/parconley/status/1940557825446760457/photo/1)
https://t.co/NRi6Xgah63,https://twitter.com/omarsar0/status/1933941545675206936/photo/1,,https://t.co/NRi6Xgah63 (https://twitter.com/omarsar0/status/1933941545675206936/photo/1)
https://t.co/1BbINwEPVR,https://www.lesswrong.com/posts/Na2CBmNY7otypEmto/the-industrial-explosion,,https://t.co/1BbINwEPVR (https://www.lesswrong.com/posts/Na2CBmNY7otypEmto/the-industrial-explosion)
https://t.co/olaHvOmlP4,https://twitter.com/qwweryo/status/1928445185400197303/photo/1,,https://t.co/olaHvOmlP4 (https://twitter.com/qwweryo/status/1928445185400197303/photo/1)
https://t.co/Sx8z4aJxfG,https://twitter.com/qwweryo/status/1882481945667575826/photo/1,,https://t.co/Sx8z4aJxfG (https://twitter.com/qwweryo/status/1882481945667575826/photo/1)
https://t.co/BJcgBGxMns,https://twitter.com/qwweryo/status/1872697263040151664/photo/1,,https://t.co/BJcgBGxMns (https://twitter.com/qwweryo/status/1872697263040151664/photo/1)
https://t.co/3rhxDmD4vQ,https://twitter.com/danallison/status/1941753286295429298/photo/1,,https://t.co/3rhxDmD4vQ (https://twitter.com/danallison/status/1941753286295429298/photo/1)
https://t.co/UOCUoTPgO3,https://alignment.anthropic.com/2025/bumpers/,,https://t.co/UOCUoTPgO3 (https://alignment.anthropic.com/2025/bumpers/)
https://t.co/c7GlplnC25,http://officehours.lol,,https://t.co/c7GlplnC25 (http://officehours.lol)
https://t.co/XiV3no9GNM,https://twitter.com/Lovandfear/status/1941990711710343627/photo/1,,https://t.co/XiV3no9GNM (https://twitter.com/Lovandfear/status/1941990711710343627/photo/1)
https://t.co/TwRuCdkEzq,https://twitter.com/deanwball/status/1944031304909005045/photo/1,,https://t.co/TwRuCdkEzq (https://twitter.com/deanwball/status/1944031304909005045/photo/1)
https://t.co/WHhyXdrUJQ,https://twitter.com/qwweryo/status/1866524758118109482/photo/1,,https://t.co/WHhyXdrUJQ (https://twitter.com/qwweryo/status/1866524758118109482/photo/1)
https://t.co/zCkFnKKDVj,https://twitter.com/ExaAILabs/status/1922005428096913425/photo/1,,https://t.co/zCkFnKKDVj (https://twitter.com/ExaAILabs/status/1922005428096913425/photo/1)
https://t.co/P282lwu0Tj,https://twitter.com/qwweryo/status/1895225941598838942/photo/1,,https://t.co/P282lwu0Tj (https://twitter.com/qwweryo/status/1895225941598838942/photo/1)
https://t.co/PUQvxO2XMi,https://niplav.site/favorites.html,,https://t.co/PUQvxO2XMi (https://niplav.site/favorites.html)
https://t.co/mUzkbCE7v0,https://twitter.com/AaronBergman18/status/1940457513482404345/photo/1,,https://t.co/mUzkbCE7v0 (https://twitter.com/AaronBergman18/status/1940457513482404345/photo/1)
https://t.co/BieGAkQsn7,https://twitter.com/nabla_theta/status/1919871605888467277/photo/1,,https://t.co/BieGAkQsn7 (https://twitter.com/nabla_theta/status/1919871605888467277/photo/1)
https://t.co/p1UHM9ISu6,https://twitter.com/qwweryo/status/1897771370563420603/photo/1,,https://t.co/p1UHM9ISu6 (https://twitter.com/qwweryo/status/1897771370563420603/photo/1)
https://t.co/K0wVDNkLeb,https://twitter.com/goblinodds/status/1944149339900620982/photo/1,,https://t.co/K0wVDNkLeb (https://twitter.com/goblinodds/status/1944149339900620982/photo/1)
https://t.co/93olTetb1U,https://twitter.com/repligate/status/1940716063072964921/photo/1,,https://t.co/93olTetb1U (https://twitter.com/repligate/status/1940716063072964921/photo/1)
https://t.co/Nz6dstyE3h,https://twitter.com/goblinodds/status/1944129287755321480/photo/1,,https://t.co/Nz6dstyE3h (https://twitter.com/goblinodds/status/1944129287755321480/photo/1)
https://t.co/1fSumHeT0W,https://twitter.com/qwweryo/status/1893058369805500583/photo/1,,https://t.co/1fSumHeT0W (https://twitter.com/qwweryo/status/1893058369805500583/photo/1)
https://t.co/z4ht8ugC1b,https://open.spotify.com/playlist/5W8lbtm3XdLQBDIWdRgIIb?si=daeecb8fc8c442ca,,https://t.co/z4ht8ugC1b (https://open.spotify.com/playlist/5W8lbtm3XdLQBDIWdRgIIb?si=daeecb8fc8c442ca)
https://t.co/NWOqXroP7W,https://x.com/TheXeophon/status/1895213029199093788,,https://t.co/NWOqXroP7W (https://x.com/TheXeophon/status/1895213029199093788)
https://t.co/XmlorBSnoM,https://x.com/METR_Evals/status/1943360399220388093,,https://t.co/XmlorBSnoM (https://x.com/METR_Evals/status/1943360399220388093)
https://t.co/41s06aFuyi,https://twitter.com/reasonisfun/status/1928511456829452511/photo/1,,https://t.co/41s06aFuyi (https://twitter.com/reasonisfun/status/1928511456829452511/photo/1)
https://t.co/nWTHC0FAJ5,https://twitter.com/divya_venn/status/1927975391412502822/photo/1,,https://t.co/nWTHC0FAJ5 (https://twitter.com/divya_venn/status/1927975391412502822/photo/1)
https://t.co/lzoHWKCbmS,https://twitter.com/morph_labs/status/1919769122444849365/video/1,,https://t.co/lzoHWKCbmS (https://twitter.com/morph_labs/status/1919769122444849365/video/1)
https://t.co/jSIEsurlUq,https://twitter.com/qwweryo/status/1895591905020563964/photo/1,,https://t.co/jSIEsurlUq (https://twitter.com/qwweryo/status/1895591905020563964/photo/1)
https://t.co/n9u72cXk0d,https://twitter.com/nearcyan/status/1943172746709733868/photo/1,,https://t.co/n9u72cXk0d (https://twitter.com/nearcyan/status/1943172746709733868/photo/1)
https://t.co/MHvO9e88SU,http://malcolmocean.github.io/bookslicer,,https://t.co/MHvO9e88SU (http://malcolmocean.github.io/bookslicer)
https://t.co/3bdsywUdqZ,https://twitter.com/qwweryo/status/1882884906566725778/photo/1,,https://t.co/3bdsywUdqZ (https://twitter.com/qwweryo/status/1882884906566725778/photo/1)
https://t.co/x5xAnryveD,https://twitter.com/qwweryo/status/1904982044473716985/photo/1,,https://t.co/x5xAnryveD (https://twitter.com/qwweryo/status/1904982044473716985/photo/1)
https://t.co/CHOrNSoMx3,https://twitter.com/nearcyan/status/1927435714809012435/photo/1,,https://t.co/CHOrNSoMx3 (https://twitter.com/nearcyan/status/1927435714809012435/photo/1)
https://t.co/1SXvFFVh1U,https://twitter.com/Mihonarium/status/1941140207795052739/photo/1,,https://t.co/1SXvFFVh1U (https://twitter.com/Mihonarium/status/1941140207795052739/photo/1)
https://t.co/tIJnbMa8aH,https://twitter.com/qwweryo/status/1907802409356624017/photo/1,,https://t.co/tIJnbMa8aH (https://twitter.com/qwweryo/status/1907802409356624017/photo/1)
https://t.co/YfTDLJIcnV,https://x.com/JustinBullock14/status/1942395891622764927,,https://t.co/YfTDLJIcnV (https://x.com/JustinBullock14/status/1942395891622764927)
https://t.co/g0iApzDULZ,https://twitter.com/dwarkesh_sp/status/1943381061305798781/video/1,,https://t.co/g0iApzDULZ (https://twitter.com/dwarkesh_sp/status/1943381061305798781/video/1)
https://t.co/TMdona90xX,https://twitter.com/StatisticUrban/status/1937675625025634329/photo/1,,https://t.co/TMdona90xX (https://twitter.com/StatisticUrban/status/1937675625025634329/photo/1)
https://t.co/iVa7ZpIyAK,https://twitter.com/nabeelqu/status/1941115469525913609/photo/1,,https://t.co/iVa7ZpIyAK (https://twitter.com/nabeelqu/status/1941115469525913609/photo/1)
https://t.co/v3dPSzMF5V,https://twitter.com/booritney/status/1925973755316113594/photo/1,,https://t.co/v3dPSzMF5V (https://twitter.com/booritney/status/1925973755316113594/photo/1)
https://t.co/UYV33tfRjT,https://twitter.com/qwweryo/status/1880973349851144464/photo/1,,https://t.co/UYV33tfRjT (https://twitter.com/qwweryo/status/1880973349851144464/photo/1)
https://t.co/THCuQDWUgm,https://twitter.com/FU_joehudson/status/1928145997001023609/photo/1,,https://t.co/THCuQDWUgm (https://twitter.com/FU_joehudson/status/1928145997001023609/photo/1)
https://t.co/Y2npKY5pLn,https://twitter.com/pli_cachete/status/1942726949106765956/photo/1,,https://t.co/Y2npKY5pLn (https://twitter.com/pli_cachete/status/1942726949106765956/photo/1)
https://t.co/S8YuaTnXu4,https://twitter.com/jd_pressman/status/1937778950195105989/photo/1,,https://t.co/S8YuaTnXu4 (https://twitter.com/jd_pressman/status/1937778950195105989/photo/1)
https://t.co/dFMD89mq2s,https://twitter.com/rootsofprogress/status/1931031449614119123/photo/1,,https://t.co/dFMD89mq2s (https://twitter.com/rootsofprogress/status/1931031449614119123/photo/1)
https://t.co/SdKSlZ4yiM,https://twitter.com/jacksonhmg1/status/1940143517608943955/video/1,,https://t.co/SdKSlZ4yiM (https://twitter.com/jacksonhmg1/status/1940143517608943955/video/1)
https://t.co/4MqtAOCtNu,https://twitter.com/peterwildeford/status/1933709793006662124/photo/1,,https://t.co/4MqtAOCtNu (https://twitter.com/peterwildeford/status/1933709793006662124/photo/1)
https://t.co/4lqFJ6ZAx2,https://twitter.com/parconley/status/1917002512781152680/photo/1,,https://t.co/4lqFJ6ZAx2 (https://twitter.com/parconley/status/1917002512781152680/photo/1)
https://t.co/CERqksXqNf,https://twitter.com/freemanjiangg/status/1916959075939848427/video/1,,https://t.co/CERqksXqNf (https://twitter.com/freemanjiangg/status/1916959075939848427/video/1)
https://t.co/TLXSKkZmPW,https://twitter.com/jkcarlsmith/status/1917675683045859816/video/1,,https://t.co/TLXSKkZmPW (https://twitter.com/jkcarlsmith/status/1917675683045859816/video/1)
https://t.co/BE2YkJE6Po,https://twitter.com/p_millerd/status/1941404153353535855/photo/1,,https://t.co/BE2YkJE6Po (https://twitter.com/p_millerd/status/1941404153353535855/photo/1)
https://t.co/pVYkTfIPEm,https://x.com/EvanKirstel/status/1586375583163772929/video/1,,https://t.co/pVYkTfIPEm (https://x.com/EvanKirstel/status/1586375583163772929/video/1)
https://t.co/njvd48O448,https://twitter.com/MichaelTrazzi/status/1940865637590692301/video/1,,https://t.co/njvd48O448 (https://twitter.com/MichaelTrazzi/status/1940865637590692301/video/1)
https://t.co/x1cuTwlPTo,https://twitter.com/SarahAMcManus/status/1941220874746802640/video/1,,https://t.co/x1cuTwlPTo (https://twitter.com/SarahAMcManus/status/1941220874746802640/video/1)
https://t.co/bVaOS9cLXz,https://twitter.com/qwweryo/status/1910023625929023663/photo/1,,https://t.co/bVaOS9cLXz (https://twitter.com/qwweryo/status/1910023625929023663/photo/1)
https://t.co/uIRQDX4G8g,https://nostalgebraist.tumblr.com/post/785766737747574784/the-void,,https://t.co/uIRQDX4G8g (https://nostalgebraist.tumblr.com/post/785766737747574784/the-void)
https://t.co/q6rHZWOEdq,https://twitter.com/LizkaVaintrob/status/1900627093962023388/photo/1,,https://t.co/q6rHZWOEdq (https://twitter.com/LizkaVaintrob/status/1900627093962023388/photo/1)
https://t.co/pxF6iXCysr,https://twitter.com/qwweryo/status/1901398323946570082/photo/1,,https://t.co/pxF6iXCysr (https://twitter.com/qwweryo/status/1901398323946570082/photo/1)
